range pdist qdist16 qdist23 qdistAstral16 qdistAstral23
022_029 29.12 0.241938095238098 0.354809523809524 0.457143 0.0571429
022_029 26.8209523809524 0.272000000000001 0.26264761904762 0.390476 0.295238
022_029 28.658 0.191919047619048 0.414609523809524 0.452381 0.3
022_029 27.0274074074074 0.114928571428572 0.20047619047619 0.266667 0.257143
022_029 27.634 0.210738095238096 0.276014285714288 0.404762 0.32381
022_029 27.04 0.0900285714285722 0.0955571428571424 0.0571429 0.128571
022_029 28.3085714285714 0.220066666666667 0.368538095238096 0.390476 0.17619
022_029 27.8433333333333 0.120252380952382 0.245600000000001 0.152381 0.171429
022_029 26.9852631578947 0.306628571428572 0.358242857142857 0.552381 0.328571
022_029 27.3618518518519 0.368733333333334 0.342885714285715 0.504762 0.152381
022_029 28.741 0.235461904761905 0.36537142857143 0.395238 0.161905
022_029 27.8188888888889 0.224028571428571 0.282123809523809 0.309524 0.0333333
023_030 28.2938461538462 0.184828571428572 0.242457142857145 0.390476 0.219048
023_030 26.82125 0.219157142857142 0.204861904761905 0.3 0.0571429
023_030 28.102 0.316500000000001 0.3742 0.528571 0.404762
023_030 28.0780769230769 0.141519047619049 0.0994428571428574 0.0571429 0
023_030 29.5642857142857 0.295119047619048 0.421176190476191 0.595238 0.228571
023_030 28.4027777777778 0.127014285714286 0.162409523809523 0.242857 0.0904762
023_030 28.87125 0.167495238095239 0.317952380952382 0.361905 0.147619
023_030 29.6246153846154 0.129214285714287 0.338276190476189 0.328571 0.0571429
023_030 28.3972222222222 0.109909523809523 0.253242857142857 0.219048 0.147619
023_030 27.5358823529412 0.21322380952381 0.224690476190476 0.347619 0.185714
023_030 28.1816666666667 0.101357142857143 0.0623952380952376 0 0.0333333
023_030 28.4673333333333 0.236390476190477 0.346361904761905 0.519048 0.242857
023_030 29.5728571428571 0.349742857142858 0.463909523809525 0.609524 0.380952
023_030 29.0864285714286 0.112071428571429 0.295899999999999 0.361905 0.147619
023_030 28.53 0.186995238095239 0.176195238095239 0.280952 0.0714286
023_030 28.4831818181818 0.232604761904763 0.370990476190476 0.37619 0.238095
023_030 29.0671428571429 0.184342857142857 0.262238095238093 0.390476 0.228571
023_030 28.8583333333333 0.232161904761905 0.224838095238096 0.266667 0.247619
023_030 28.4676470588235 0.243600000000001 0.335033333333332 0.457143 0.238095
023_030 28.2166666666667 0.146528571428571 0.286042857142857 0.219048 0.0333333
023_030 29.3625 0.144433333333334 0.210414285714286 0.22381 0
023_030 29.2027777777778 0.195509523809524 0.262147619047617 0.333333 0.0333333
023_030 28.9373076923077 0.201452380952381 0.420447619047619 0.495238 0.128571
023_030 28.68625 0.320085714285714 0.369157142857144 0.390476 0.204762
023_030 29.2061904761905 0.33852380952381 0.345576190476188 0.414286 0.147619
023_030 29.12 0.303 0.460171428571431 0.542857 0.328571
023_030 29.43 0.140214285714286 0.302066666666667 0.357143 0
023_030 27.6461111111111 0.211585714285716 0.303361904761905 0.347619 0.304762
023_030 28.930625 0.277828571428572 0.397414285714286 0.552381 0.266667
023_030 29.3586363636364 0.277590476190477 0.426814285714287 0.514286 0.233333
023_030 29.775 0.193800000000001 0.361828571428571 0.42381 0.147619
023_030 27.9283333333333 0.207080952380954 0.35292380952381 0.404762 0.32381
023_030 28.1388888888889 0.151728571428573 0.202933333333333 0.209524 0.114286
023_030 28.965 0.142023809523811 0.176938095238096 0.0952381 0.0333333
023_030 28.9905555555556 0.249938095238096 0.433038095238097 0.419048 0.404762
023_030 28.68 0.278804761904762 0.339271428571427 0.509524 0.185714
023_030 27.8029166666667 0.1314 0.225428571428572 0.252381 0.0666667
023_030 28.9738888888889 0.182609523809524 0.170652380952381 0.285714 0.0571429
023_030 28.701875 0.156995238095239 0.378899999999999 0.419048 0.261905
023_030 29.4672727272727 0.198414285714285 0.286238095238095 0.366667 0.128571
023_030 27.9835 0.230780952380954 0.314652380952384 0.433333 0.242857
023_030 28.1211111111111 0.17944761904762 0.162538095238095 0.171429 0.0904762
023_030 29.3684210526316 0.30247619047619 0.453409523809526 0.542857 0.32381
023_030 27.151875 0.154414285714287 0.148557142857144 0.295238 0.147619
023_030 29.6030434782609 0.177933333333333 0.400076190476189 0.395238 0.152381
023_030 27.127 0.259866666666667 0.238871428571429 0.357143 0.0571429
023_030 29.072 0.42157619047619 0.453980952380953 0.333333 0.214286
023_030 28.4375 0.0895476190476194 0.0880333333333331 0.228571 0.261905
023_030 29.3866666666667 0.190047619047619 0.346890476190476 0.433333 0.152381
023_030 28.5082142857143 0.233980952380952 0.318709523809523 0.171429 0.290476
024_031 29.6105 0.223490476190476 0.368285714285715 0.514286 0.204762
024_031 29.5763636363636 0.325471428571429 0.470219047619047 0.604762 0.32381
024_031 28.4205 0.29292380952381 0.446900000000001 0.428571 0.438095
024_031 29.0338888888889 0.274433333333334 0.425014285714286 0.552381 0.266667
024_031 30.15 0.288280952380952 0.406833333333333 0.595238 0.266667
024_031 29.6290476190476 0.250704761904763 0.43369523809524 0.552381 0.233333
024_031 29.0436363636364 0.30242380952381 0.409509523809524 0.595238 0.266667
024_031 29.8513333333333 0.283452380952381 0.394733333333334 0.595238 0.266667
024_031 29.3572222222222 0.229804761904763 0.398066666666666 0.428571 0.390476
024_031 28.7729411764706 0.341366666666666 0.319371428571428 0.547619 0.380952
024_031 28.9146153846154 0.288366666666668 0.408957142857143 0.428571 0.404762
024_031 28.6011764705882 0.375780952380953 0.517447619047618 0.57619 0.390476
024_031 29.3352941176471 0.284395238095238 0.407104761904762 0.595238 0.266667
024_031 29.5264285714286 0.275966666666667 0.406071428571428 0.595238 0.266667
024_031 29.2659090909091 0.342071428571428 0.409528571428572 0.466667 0.242857
024_031 29.94125 0.290119047619048 0.437290476190476 0.595238 0.228571
024_031 28.3933333333333 0.317661904761905 0.461242857142858 0.561905 0.32381
024_031 28.15375 0.264938095238096 0.315323809523808 0.528571 0.404762
024_031 29.4909523809524 0.282942857142857 0.395985714285715 0.552381 0.266667
024_031 29.08 0.22592380952381 0.427242857142858 0.461905 0.266667
024_031 28.7359090909091 0.2102 0.372390476190476 0.514286 0.204762
024_031 29.3827272727273 0.364633333333333 0.450033333333334 0.609524 0.404762
024_031 29.9466666666667 0.274647619047619 0.398885714285715 0.590476 0.357143
024_031 29.1948 0.256204761904763 0.427304761904764 0.514286 0.233333
024_031 27.9266666666667 0.254438095238096 0.423866666666669 0.514286 0.233333
024_031 28.8155555555556 0.256509523809524 0.432785714285716 0.514286 0.295238
024_031 28.37 0.33332380952381 0.355638095238096 0.466667 0.204762
024_031 28.045 0.281214285714286 0.396009523809524 0.595238 0.266667
024_031 28.5566666666667 0.372680952380953 0.457766666666667 0.57619 0.3
024_031 28.9733333333333 0.378304761904762 0.415171428571429 0.62381 0.27619
024_031 28.633125 0.360671428571429 0.449052380952382 0.609524 0.404762
024_031 29.741724137931 0.306061904761905 0.409242857142857 0.604762 0.27619
024_031 29.485 0.350066666666666 0.463519047619048 0.609524 0.404762
024_031 29.6042105263158 0.287547619047619 0.407428571428572 0.595238 0.266667
024_031 29.0856 0.319409523809524 0.396447619047619 0.561905 0.27619
024_031 30.1313333333333 0.268509523809524 0.396161904761906 0.590476 0.357143
024_031 29.0444444444444 0.344438095238095 0.405495238095239 0.609524 0.357143
024_031 29.3353333333333 0.273876190476191 0.425195238095239 0.552381 0.266667
024_031 28.2991666666667 0.268071428571429 0.397328571428573 0.590476 0.357143
024_031 29.0986363636364 0.282595238095238 0.399090476190477 0.590476 0.357143
024_031 29.525 0.285723809523809 0.397352380952382 0.590476 0.357143
024_031 28.598 0.269519047619048 0.395519047619049 0.438095 0.233333
024_031 28.69 0.268595238095238 0.397990476190477 0.590476 0.357143
024_031 28.6238095238095 0.225395238095239 0.344528571428573 0.542857 0.357143
024_031 29.2733333333333 0.3942 0.461114285714286 0.57619 0.32381
024_031 29.6145454545455 0.289609523809524 0.406861904761905 0.595238 0.266667
024_031 28.3457142857143 0.365300000000001 0.392952380952382 0.538095 0.266667
024_031 28.6670588235294 0.299395238095238 0.424314285714286 0.595238 0.266667
024_031 29.2672727272727 0.35482380952381 0.388766666666667 0.5 0.266667
024_031 28.8788888888889 0.341109523809524 0.409119047619048 0.466667 0.295238
025_035 34.4415 0.224385714285715 0.285723809523809 0.266667 0.109524
025_035 32.905 0.168561904761905 0.127076190476192 0.161905 0.0571429
025_035 33.1488888888889 0.246457142857143 0.295719047619049 0.242857 0.0571429
025_035 34.94625 0.220933333333334 0.22197142857143 0.266667 0.0333333
025_035 33.3577777777778 0.244657142857144 0.230309523809523 0.204762 0.0571429
025_035 35.6895652173913 0.215423809523809 0.141166666666667 0.2 0
025_035 35.1890322580645 0.222847619047619 0.204266666666666 0.319048 0
025_035 34.2169696969697 0.227066666666667 0.0982761904761909 0.257143 0
025_035 34.3896296296296 0.201147619047619 0.150366666666667 0.233333 0
025_035 35.2409523809524 0.268485714285715 0.273238095238097 0.333333 0.0904762
025_035 36.665 0.223966666666667 0.212990476190478 0.266667 0.0333333
025_035 34.8 0.283409523809524 0.302638095238095 0.361905 0.0333333
025_035 34.12 0.207885714285715 0.146695238095238 0.17619 0
025_035 33.51 0.218904761904762 0.196395238095238 0.266667 0
025_035 34.220625 0.24452380952381 0.24997619047619 0.238095 0
025_035 33.481875 0.22622380952381 0.350566666666665 0.319048 0.152381
025_035 34.44 0.281709523809524 0.367247619047619 0.37619 0.0571429
025_035 33.655 0.266033333333333 0.244290476190476 0.180952 0.0571429
025_035 34.5284210526316 0.262404761904762 0.308604761904763 0.357143 0.0333333
025_035 33.8138461538461 0.162876190476192 0.246871428571428 0.261905 0.152381
025_035 34.373 0.330566666666666 0.350823809523808 0.27619 0.152381
025_035 35.1424 0.230357142857143 0.259933333333333 0.32381 0
025_035 35.569 0.214909523809524 0.210352380952381 0.147619 0.133333
025_035 35.0065217391304 0.298461904761905 0.35082857142857 0.319048 0.152381
025_035 34.0813636363636 0.191942857142858 0.145638095238096 0.2 0.128571
025_035 32.9556 0.231557142857143 0.304519047619048 0.266667 0.180952
025_035 33.98 0.245209523809524 0.226990476190477 0.238095 0.0571429
025_035 35.271875 0.215219047619049 0.294100000000001 0.333333 0.0904762
025_035 34.80625 0.230680952380952 0.222838095238096 0.261905 0.0571429
025_035 34.6721428571429 0.295004761904763 0.350771428571427 0.319048 0.152381
025_035 34.753125 0.26944761904762 0.367071428571429 0.409524 0.0571429
025_035 34.8715789473684 0.26412380952381 0.230290476190475 0.180952 0.0571429
025_035 32.937 0.273385714285715 0.349352380952379 0.352381 0.0571429
025_035 33.9568181818182 0.216485714285714 0.194995238095237 0.266667 0.0904762
025_035 33.5491304347826 0.171076190476191 0.0911571428571437 0.104762 0
025_035 35.3536 0.251128571428572 0.302361904761905 0.380952 0.0333333
025_035 34.1003703703704 0.225066666666667 0.248028571428571 0.261905 0
025_035 33.5057142857143 0.230280952380953 0.242980952380953 0.238095 0.152381
025_035 34.4006666666667 0.236614285714286 0.22105238095238 0.190476 0.0571429
025_035 34.745 0.31412380952381 0.376509523809523 0.347619 0.0571429
025_035 34.8942857142857 0.251109523809524 0.303166666666667 0.380952 0.0333333
025_035 34.0281818181818 0.204804761904762 0.243833333333333 0.295238 0.0571429
025_035 35.64 0.264904761904762 0.227985714285716 0.161905 0.152381
025_035 34.8595454545454 0.180280952380954 0.205752380952381 0.261905 0.152381
025_035 35.2552631578947 0.176190476190477 0.143566666666668 0.17619 0.0571429
025_035 35.979375 0.197638095238096 0.220119047619047 0.171429 0.133333
025_035 35.4181818181818 0.21677142857143 0.29407142857143 0.333333 0.0904762
025_035 35.6093333333333 0.180966666666667 0.143566666666668 0.17619 0.0571429
025_035 33.3266666666667 0.31332380952381 0.367261904761905 0.380952 0.0571429
025_035 34.2627777777778 0.202071428571429 0.196819047619049 0.171429 0
026_041 37.6366666666667 0.0449285714285713 0.00108571428571429 0.152381 0
026_041 38.175 0.0444238095238094 0.00108571428571429 0.152381 0
026_041 38.914375 0.0443476190476189 0.00108571428571429 0.152381 0
026_041 37.5613333333333 0.044795238095238 0.00108571428571429 0.152381 0
026_041 38.192 0.0467904761904761 0.0012 0.152381 0
026_041 37.31 0.0468380952380951 0.00108571428571429 0.152381 0
026_041 38.2127777777778 0.0467904761904761 0.0012 0.152381 0
026_041 37.4353333333333 0.0549857142857141 0.00108571428571429 0.152381 0
026_041 38.2691666666667 0.0544047619047618 0.00108571428571429 0.152381 0
026_041 38.1407142857143 0.0472190476190475 0.00114285714285714 0.152381 0
026_041 37.8971428571429 0.0549857142857141 0.00108571428571429 0.152381 0
026_041 38.4826666666667 0.0467142857142856 0.00114285714285714 0.152381 0
026_041 38.210625 0.0548047619047618 0.0012 0.152381 0
026_041 38.210625 0.0548047619047618 0.0012 0.152381 0
026_041 38.33625 0.0467142857142856 0.00114285714285714 0.152381 0
026_041 38.6588235294118 0.0467904761904761 0.0012 0.152381 0
026_041 37.436875 0.0543476190476189 0.00108571428571429 0.152381 0
026_041 37.435 0.0543476190476189 0.00108571428571429 0.152381 0
026_041 38.6813333333333 0.0444238095238094 0.00108571428571429 0.152381 0
026_041 38.233125 0.046895238095238 0.00108571428571429 0.152381 0
026_041 37.45375 0.0463333333333332 0.00108571428571429 0.152381 0
026_041 37.6366666666667 0.0449285714285713 0.00108571428571429 0.152381 0
026_041 38.9430769230769 0.0447476190476189 0.0012 0.152381 0
026_041 37.8046153846154 0.0549095238095237 0.00108571428571429 0.152381 0
026_041 38.3994117647059 0.0463904761904761 0.00108571428571429 0.152381 0
026_041 38.2955555555556 0.0447476190476189 0.0012 0.152381 0
026_041 38.1 0.0469714285714284 0.00108571428571429 0.152381 0
026_041 38.0545 0.0452523809523808 0.0012 0.152381 0
026_041 37.6594444444444 0.044795238095238 0.00108571428571429 0.152381 0
026_041 38.6813333333333 0.0444238095238094 0.00108571428571429 0.152381 0
026_041 37.7076923076923 0.044795238095238 0.00108571428571429 0.152381 0
026_041 37.658 0.0547285714285713 0.00114285714285714 0.152381 0
026_041 38.8284615384615 0.0467904761904761 0.0012 0.152381 0
026_041 39.3183333333333 0.0463904761904761 0.00108571428571429 0.152381 0
026_041 37.7076923076923 0.044795238095238 0.00108571428571429 0.152381 0
026_041 38.1338888888889 0.0467142857142856 0.00114285714285714 0.152381 0
026_041 36.922 0.0543476190476189 0.00108571428571429 0.152381 0
026_041 38.0693333333333 0.044795238095238 0.00108571428571429 0.152381 0
026_041 37.435 0.0543476190476189 0.00108571428571429 0.152381 0
026_041 38.4866666666667 0.0467142857142856 0.00114285714285714 0.152381 0
026_041 38.175 0.0444238095238094 0.00108571428571429 0.152381 0
026_041 38.2955555555556 0.0447476190476189 0.0012 0.152381 0
026_041 39.020625 0.0447476190476189 0.0012 0.152381 0
026_041 37.9663157894737 0.0444238095238094 0.00108571428571429 0.152381 0
026_041 38.3790909090909 0.0472190476190475 0.00114285714285714 0.152381 0
026_041 38.1457142857143 0.0469714285714284 0.00108571428571429 0.152381 0
026_041 38.0323529411765 0.0452523809523808 0.0012 0.152381 0
026_041 37.5075 0.0549857142857141 0.00108571428571429 0.152381 0
026_041 37.7076923076923 0.044795238095238 0.00108571428571429 0.152381 0
026_041 38.605 0.0467142857142856 0.00114285714285714 0.152381 0
027_042 41.3266666666667 0.0628095238095236 0.0243428571428571 0.0571429 0.0571429
027_042 42.33625 0.0510476190476189 0.0112523809523809 0.0761905 0.0761905
027_042 36.284375 0.12127142857143 0.0411809523809523 0.0571429 0.0571429
027_042 42.912 0.0597952380952378 0.0397476190476189 0.128571 0.0952381
027_042 35.7605263157895 0.114990476190477 0.0440571428571427 0.0571429 0.0571429
027_042 42.3344444444445 0.0843952380952382 0.0249904761904761 0.171429 0.171429
027_042 36.0556 0.181619047619047 0.0691904761904761 0.0904762 0.0904762
027_042 41.772380952381 0.0641333333333331 0.0244904761904761 0.0904762 0.0571429
027_042 35.2175 0.183971428571429 0.0556952380952379 0.114286 0.114286
027_042 34.1152380952381 0.152542857142858 0.0541714285714284 0.114286 0.114286
027_042 42.753125 0.0585095238095234 0.0303428571428574 0.0714286 0.0714286
027_042 41.39 0.0739476190476189 0.0113047619047619 0.0714286 0.0714286
027_042 34.292 0.152395238095238 0.0541142857142855 0.114286 0.114286
027_042 41.4283333333333 0.0558809523809522 0.0398476190476189 0.0952381 0.0952381
027_042 34.0586666666667 0.156871428571429 0.0541142857142855 0.114286 0.114286
027_042 36.2847368421053 0.181547619047618 0.0691571428571428 0.0904762 0.0904762
027_042 42.7633333333333 0.0903666666666672 0.0351142857142856 0.166667 0.133333
027_042 42.0205882352941 0.0721190476190476 0.0561285714285713 0.171429 0.171429
027_042 35.8961538461538 0.153166666666667 0.0540999999999998 0.0904762 0.0904762
027_042 35.7007142857143 0.183742857142858 0.0556380952380951 0.114286 0.114286
027_042 42.2825 0.0539095238095236 0.0244047619047618 0.0571429 0.0571429
027_042 35.7605263157895 0.114990476190477 0.0440571428571427 0.0571429 0.0571429
027_042 42.18 0.0616523809523807 0.0167428571428571 0.114286 0.114286
027_042 33.6455 0.147304761904762 0.0569809523809522 0.114286 0.114286
027_042 35.2004 0.143333333333334 0.0568809523809522 0.0904762 0.0904762
027_042 34.292 0.152395238095238 0.0541142857142855 0.114286 0.114286
027_042 41.5055 0.0826047619047616 0.0111047619047619 0.104762 0.0714286
027_042 33.8904761904762 0.147304761904762 0.0569809523809522 0.114286 0.114286
027_042 41.03 0.0469142857142856 0.000914285714285714 0.152381 0
027_042 42.1213636363636 0.0490571428571426 0.0144142857142857 0.0333333 0.0333333
027_042 43.1415384615385 0.0601857142857141 0.0220761904761904 0.152381 0.152381
027_042 36.35 0.160390476190476 0.0671571428571427 0.0571429 0.0571429
027_042 40.8913333333333 0.0535095238095236 0.0009 0.0952381 0
027_042 41.1921052631579 0.0589619047619046 0.0482523809523808 0.114286 0.114286
027_042 34.1315 0.157080952380953 0.0541142857142855 0.114286 0.114286
027_042 40.3 0.0677571428571427 0.000895238095238095 0.0571429 0
027_042 35.6090476190476 0.183971428571429 0.0556952380952379 0.114286 0.114286
027_042 35.6431578947368 0.153119047619048 0.0540999999999998 0.0904762 0.0904762
027_042 36.262 0.184047619047618 0.0691571428571428 0.0904762 0.0904762
027_042 34.9470833333333 0.147304761904762 0.0569809523809522 0.114286 0.114286
027_042 41.0190909090909 0.0661571428571428 0.0244380952380952 0.0571429 0.0571429
027_042 36.223 0.152395238095238 0.0541142857142855 0.114286 0.114286
027_042 35.870625 0.159076190476191 0.0630047619047617 0.0571429 0.0571429
027_042 36.2864285714286 0.183742857142858 0.0556380952380951 0.114286 0.114286
027_042 41.9176470588235 0.0990476190476184 0.0307190476190479 0.180952 0.147619
027_042 41.2408333333333 0.0861476190476194 0.00879999999999998 0.114286 0.0571429
027_042 42.2864285714286 0.0421333333333333 0.000261904761904762 0.0333333 0
027_042 34.1315 0.157080952380953 0.0541142857142855 0.114286 0.114286
027_042 41.2541666666667 0.0692904761904758 0.0146238095238095 0.0333333 0.0333333
027_042 35.6827272727273 0.121419047619049 0.0412380952380951 0.0571429 0.0571429
028_043 40.865 0.0702809523809523 0.0402047619047618 0.204762 0.171429
028_043 41.186 0.0574523809523808 0.0244190476190475 0.114286 0.0571429
028_043 41.8209523809524 0.0377761904761904 0.000514285714285714 0.0571429 0
028_043 42.037 0.0886714285714291 0.0350809523809523 0.133333 0.133333
028_043 41.2558823529412 0.0716666666666668 0.0242666666666666 0.114286 0.0571429
028_043 42.2366666666667 0.084004761904762 0.0249904761904761 0.171429 0.171429
028_043 41.5505 0.0134285714285714 0.000442857142857143 0 0
028_043 41.5166666666667 0.0573904761904758 0.0145333333333333 0.0904762 0.0333333
028_043 41.809 0.041695238095238 0.00228095238095238 0.0333333 0
028_043 40.4213333333333 0.09062380952381 0.0351142857142856 0.166667 0.133333
028_043 39.12 0.0756619047619045 0.0110714285714286 0.0714286 0.0714286
028_043 40.9416666666667 0.052890476190476 0.000285714285714286 0.0571429 0
028_043 42.3088888888889 0.0700571428571426 0.0132857142857143 0.109524 0.0761905
028_043 42.7553846153846 0.0642142857142855 0.0167047619047619 0.114286 0.114286
028_043 41.83125 0.0600285714285712 0.024347619047619 0.114286 0.0571429
028_043 42.5617647058824 0.069938095238095 0.0109190476190476 0.128571 0.0714286
028_043 41.3641666666667 0.029514285714286 0.00231904761904762 0.0333333 0
028_043 42.64 0.0423571428571428 0.000261904761904762 0.0333333 0
028_043 42.483125 0.0637714285714284 0.0401714285714284 0.171429 0.171429
028_043 40.756875 0.0780476190476191 0.00913809523809522 0.152381 0.0571429
028_043 42.2885714285714 0.0411285714285714 0.0142238095238095 0.0952381 0.0952381
028_043 41.2917647058824 0.0620047619047616 0.0242047619047618 0.0904762 0.0571429
028_043 41.3268421052632 0.0930238095238096 0.0146857142857143 0.0952381 0.0952381
028_043 42.0286666666667 0.0645238095238093 0.0399285714285713 0.0952381 0.0952381
028_043 41.7 0.060785714285714 0.0241714285714285 0.0571429 0.0571429
028_043 39.8515384615385 0.0777952380952382 0.00956190476190474 0.0571429 0.0571429
028_043 41.2133333333333 0.0872380952380947 0.0249714285714288 0.104762 0.104762
028_043 42.4205555555555 0.0834333333333337 0.0350809523809523 0.133333 0.133333
028_043 42.655 0.0645047619047616 0.0480571428571427 0.147619 0.114286
028_043 40.9725 0.0789523809523806 0.0108190476190476 0.104762 0.0714286
028_043 42.9092307692308 0.0713857142857143 0.0402047619047618 0.204762 0.171429
028_043 41.6559090909091 0.0741761904761903 0.0113047619047619 0.0714286 0.0714286
028_043 40.8042857142857 0.0710666666666668 0.0350095238095237 0.190476 0.133333
028_043 41.4288888888889 0.0190380952380952 5.71428571428571e-05 0.0571429 0
028_043 42.11375 0.0405285714285714 0.00224285714285714 0.0333333 0
028_043 41.847 0.057590476190476 0.0117523809523809 0.0761905 0.0761905
028_043 42.0334782608696 0.084876190476191 0.0405714285714284 0.171429 0.171429
028_043 42.6583333333333 0.0613571428571427 0.0401714285714284 0.171429 0.171429
028_043 41.5947826086957 0.0905000000000005 0.0503476190476189 0.166667 0.166667
028_043 42.5694117647059 0.0856000000000004 0.0352142857142856 0.133333 0.133333
028_043 42.2655 0.0927285714285721 0.0405333333333332 0.171429 0.171429
028_043 41.1405 0.0531142857142856 0.000861904761904762 0 0
028_043 41.582 0.0633333333333331 0.000833333333333333 0.0333333 0
028_043 41.8111111111111 0.031047619047619 0.000685714285714286 0 0
028_043 42.7605263157895 0.0914523809523814 0.0502142857142856 0.166667 0.166667
028_043 42.5 0.0580999999999998 0.0349523809523809 0.133333 0.133333
028_043 42.60125 0.0611285714285712 0.0167428571428571 0.114286 0.114286
028_043 41.993 0.0636238095238093 0.0399285714285713 0.0952381 0.0952381
028_043 42.1586666666667 0.0525809523809522 0.0241714285714285 0.0571429 0.0571429
028_043 41.4207142857143 0.0633619047619042 0.0145285714285714 0.0904762 0.0333333
029_044 42.8842105263158 0.059538095238095 0.0480238095238094 0.114286 0.114286
029_044 40.2766666666667 0.0800666666666668 0.0106523809523809 0.128571 0.0714286
029_044 41.9778571428571 0.0848380952380957 0.0405714285714284 0.171429 0.171429
029_044 40.7075 0.0656619047619047 0.0243428571428571 0.114286 0.0571429
029_044 42.5383333333333 0.0923571428571437 0.0406666666666665 0.171429 0.171429
029_044 41.8511764705882 0.0700857142857139 0.0495571428571427 0.147619 0.114286
029_044 41.1813333333333 0.0701619047619045 0.0147904761904761 0.0904762 0.0333333
029_044 40.7836842105263 0.0677238095238095 0.0243428571428571 0.0571429 0.0571429
029_044 42.3658333333333 0.0913809523809529 0.0502142857142856 0.166667 0.166667
029_044 42.9185714285714 0.0179619047619047 0.000590476190476191 0.0571429 0
029_044 42.734 0.061938095238095 0.0242904761904761 0.0571429 0.0571429
029_044 42.2452941176471 0.0443285714285714 0.0105 0.0714286 0.0714286
029_044 42.6205555555556 0.0667333333333331 0.0134523809523809 0.109524 0.0761905
029_044 41.9716666666667 0.0769666666666665 0.063542857142857 0.152381 0.152381
029_044 42.3461904761905 0.0742761904761903 0.0113380952380952 0.0714286 0.0714286
029_044 41.1788235294118 0.0437714285714285 0.00320952380952381 0.0333333 0
029_044 42.5707142857143 0.0834238095238098 0.0350809523809523 0.133333 0.133333
029_044 42.16 0.07287619047619 0.0504476190476189 0.147619 0.114286
029_044 41.6 0.0448095238095237 0.000547619047619048 0.0333333 0
029_044 41.9821052631579 0.0460666666666665 0.000833333333333333 0.0333333 0
029_044 42.2190476190476 0.0691142857142855 0.0108857142857143 0.128571 0.0714286
029_044 40.5226315789474 0.0587952380952379 0.000819047619047619 0.0571429 0
029_044 40.5316666666667 0.0547238095238094 0.0241904761904761 0.114286 0.0571429
029_044 42.4061538461538 0.0645238095238093 0.0399285714285713 0.0952381 0.0952381
029_044 42.34125 0.0749761904761903 0.0318761904761908 0.104762 0.0714286
029_044 41.271052631579 0.0574285714285713 0.0245142857142856 0.0571429 0.0571429
029_044 41.7747619047619 0.0881904761904767 0.0407047619047618 0.171429 0.171429
029_044 41.7847619047619 0.0699714285714285 0.0240904761904761 0.0904762 0.0571429
029_044 41.0273333333333 0.0633333333333331 0.000833333333333333 0.0333333 0
029_044 41.879 0.0679666666666667 0.0402285714285713 0.0952381 0.0952381
029_044 41.7009523809524 0.0563190476190474 0.0476571428571427 0.114286 0.114286
029_044 41.2264285714286 0.0853571428571432 0.0144 0.152381 0.0952381
029_044 40.6281818181818 0.0523095238095236 0.00112380952380952 0.0571429 0
029_044 42.1268 0.0609619047619045 0.000661904761904762 0.0333333 0
029_044 42.547 0.0266 0.000323809523809524 0 0
029_044 42.3309523809524 0.074538095238095 0.0113714285714285 0.0714286 0.0714286
029_044 42.59875 0.0880428571428576 0.0535714285714284 0.190476 0.190476
029_044 40.8663157894737 0.056490476190476 0.00059047619047619 0.0571429 0
029_044 39.685 0.0921238095238102 0.0141714285714285 0.152381 0.0952381
029_044 41.7688235294118 0.0739904761904763 0.0399047619047618 0.0952381 0.0952381
029_044 43.445 0.0700428571428571 0.0402047619047618 0.204762 0.171429
029_044 42.6622222222222 0.0899809523809529 0.0351142857142856 0.166667 0.133333
029_044 42.6116666666667 0.0627999999999995 0.0437714285714285 0.166667 0.166667
029_044 41.5266666666667 0.0606571428571426 0.0242047619047618 0.0904762 0.0571429
029_044 42.2295652173913 0.0654047619047618 0.0399999999999999 0.0952381 0.0952381
029_044 42.7290909090909 0.0365666666666666 0.0167095238095238 0.114286 0.114286
029_044 41.1952941176471 0.058990476190476 0.0245142857142856 0.0571429 0.0571429
029_044 41.8872222222222 0.0702523809523809 0.0477714285714284 0.114286 0.114286
029_044 42.1316666666667 0.0855619047619047 0.0637142857142855 0.152381 0.152381
029_044 41.9323529411765 0.0915285714285719 0.0502142857142856 0.166667 0.166667
030_045 42.2134782608696 0.0624428571428568 0.0434047619047619 0.166667 0.166667
030_045 41.5496666666667 0.0492666666666665 0.000628571428571429 0 0
030_045 41.7818181818182 0.0706428571428571 0.0480714285714284 0.114286 0.114286
030_045 43.0244444444444 0.047995238095238 0.0166333333333333 0.171429 0.114286
030_045 41.9184 0.0783523809523805 0.0505142857142855 0.147619 0.114286
030_045 41.9207692307692 0.0690761904761906 0.0241142857142856 0.114286 0.0571429
030_045 42.3313333333333 0.0656619047619047 0.0243428571428571 0.114286 0.0571429
030_045 41.9983333333333 0.068190476190476 0.0481952380952379 0.114286 0.114286
030_045 42.3764285714286 0.0652952380952379 0.0481952380952379 0.114286 0.114286
030_045 41.8359090909091 0.0574761904761903 0.0245904761904761 0.0571429 0.0571429
030_045 40.353125 0.0463380952380951 0.000714285714285714 0 0
030_045 41.8688888888889 0.0646095238095234 0.0144190476190476 0.0904762 0.0333333
030_045 42.0165 0.0674761904761901 0.0107857142857143 0.0714286 0.0714286
