"","GND","Low","Med","Hi","real_mean","real_count"
"237",23.75,0.000277584431448178,6.09319145911398e-06,7.40626989140628e-08,0,395
"238",23.85,0.000273927679713475,5.96717316546469e-06,7.18485905494577e-08,0,321
"239",23.95,0.000270333386515942,5.84424175619314e-06,6.97088839243293e-08,0,506
"240",24.05,0.000266800243104277,5.72430994295515e-06,6.76408052471508e-08,0,461
"241",24.15,0.000263326973177118,5.60729323299653e-06,6.5641694254231e-08,0,481
"242",24.25,0.00025991233195489,5.49310982922318e-06,6.37089991524766e-08,0,542
"243",24.35,0.000256555105281707,5.38168053421169e-06,6.18402718055799e-08,0,508
"244",24.45,0.000253254108756232,5.27292865801478e-06,6.00331631510484e-08,0,336
"245",24.55,0.000250008186890467,5.16677992945526e-06,5.8285418836187e-08,0,278
"246",24.65,0.000246816212295466,5.06316241111491e-06,5.65948750618016e-08,0,353
"247",24.75,0.00024367708489301,4.96200641739068e-06,5.49594546230005e-08,0,247
"248",24.85,0.000240589731152316,4.86324443583772e-06,5.33771631370608e-08,0,151
"249",24.95,0.000237553103350908,4.76681105152157e-06,5.18460854488626e-08,0,161
"250",25.05,0.000234566178858771,4.67264287427567e-06,5.03643822049164e-08,0,208
"251",25.15,0.000231627959444997,4.58067846874212e-06,4.89302865874887e-08,0,173
"252",25.25,0.00022873747060612,4.49085828707954e-06,4.7542101200792e-08,0,228
"253",25.35,0.00022589376091538,4.40312460422669e-06,4.61981951016217e-08,0,153
"254",25.45,0.000223095901392197,4.31742145561585e-06,4.48970009673093e-08,0,130
"255",25.55,0.000220342984891153,4.2336945772347e-06,4.36370123940091e-08,0,207
"256",25.65,0.0002176341255098,4.15189134793979e-06,4.24167813190873e-08,0,135
"257",25.75,0.000214968458014666,4.07196073392926e-06,4.12349155613345e-08,0,96
"258",25.85,0.000212345137284805,3.99385323528644e-06,4.00900764732777e-08,0,98
"259",25.95,0.000209763337772324,3.91752083450988e-06,3.89809767000943e-08,0,101
"260",26.05,0.000207222252979293,3.84291694694919e-06,3.79063780399273e-08,0,112
"261",26.15,0.000204721094950473,3.76999637306954e-06,3.68650894006753e-08,0,97
"262",26.25,0.00020225909378136,3.69871525247101e-06,3.58559648485974e-08,0,108
"263",26.35,0.000199835497140987,3.62903101959236e-06,3.48779017442128e-08,0,85
